who,color,heading,xcor,ycor,shape,label,label-color,breed,hidden?,size,pen-size,pen-mode,total_market_value,structure_value,sq.ft.,damage_pct_10y,damage_pct_100y,cost_to_personal_property_10y,cost_to_personal_property_100y,latitude,longitude,elevation,stories,basement,inundation_10y,inundation_100y,future_loss,future_benefit,mot_year,ori_year,ori_moved?,nearhouse,move,normal_inf?,poor_inf?,s_prime,moved?,cnear,nbpast_move
95,25,37,-560.3594025,548.3809375,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",522000,383000,2000,0,0,0,0,40.618225,-73.929839,4.7,2,"""""",0,0,2.36E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
96,15,346,-132.8003319,774.3990821,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",337000,175000,2750,0,0.321,0,43001,40.637339,-73.893681,4.3,1,"""""",0,15,9416446.627,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
97,25,177,-837.8743045,148.5981891,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",471000,347000,1093,0.362,0.449,50000,50000,40.584416,-73.953308,2.7,2,"""""",50,78,2.21E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
98,35,71,-628.4462748,480.5542095,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",621000,459000,1573,0,0,0,0,40.612489,-73.935597,4.7,2,"""""",0,0,2.64E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
99,25,340,-515.2243571,468.5875693,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",540000,373000,2500,0.152,0.314,26470,50000,40.611477,-73.926022,3.7,2,"""""",10,39,2.41E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
100,25,286,-392.6372426,581.7267138,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",599000,442000,1920,0.314,0.449,50000,50000,40.621045,-73.915655,2.8,2,"""""",46,75,2.58E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
101,35,24,-703.8999622,480.5187353,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",754000,524000,3000,0,0,0,0,40.612486,-73.941978,5.3,2.5,"""""",0,0,3.02E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
102,25,156,-423.4525238,531.6843998,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",467000,303000,2112,0.263,0.362,46633,50000,40.616813,-73.918261,3.2,2,"""""",30,59,2.20E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
103,25,173,-394.8721191,525.6656055,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",562000,352000,2600,0.362,0.449,50000,50000,40.616304,-73.915844,2.7,2,"""""",50,78,2.47E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
104,25,208,-653.3373596,530.8093688,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",587000,376000,2848,0,0,0,0,40.616739,-73.937702,5.9,1.75,"""""",0,0,2.54E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
105,35,358,-721.5070051,527.5812139,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",733000,564000,2663,0,0,0,0,40.616466,-73.943467,6.7,2,"""""",0,0,2.96E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
106,25,188,-491.4329734,655.6077103,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",571000,414000,2500,0,0.152,0,20624,40.627293,-73.92401,4.5,2,"""""",0,8,2.50E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
107,55,181,-839.8963356,113.490526,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1000000,772000,3200,0.557,0.587,50000,50000,40.581447,-73.953479,1.2,2,"""""",109,138,3.73E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
108,75,268,-261.9147047,548.5701334,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1496000,1134000,8000,0.314,0.449,50000,50000,40.618241,-73.9046,2.8,2.5,"""""",46,75,5.15E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
109,35,286,-385.9207884,584.43458,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",661000,504000,2456,0.362,0.449,50000,50000,40.621274,-73.915087,2.7,2,"""""",50,78,2.75E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
110,55,223,-306.3875645,509.5011813,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1015000,536000,9090,0.532,0.632,50000,50000,40.614937,-73.908361,2.6,1,"""""",54,82,3.77E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
111,15,152,-72.17487272,792.6446611,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",398000,238000,2600,0.407,0.488,50000,50000,40.638882,-73.888554,2.3,2,"""""",65,94,2.00E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
112,45,139,-833.1325824,54.0357164,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",960000,642000,3040,0.524,0.587,50000,50000,40.576419,-73.952907,1.5,2.5,"""""",97,126,3.61E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
113,35,358,-629.6405739,479.797426,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",621000,463000,1573,0,0.152,0,7207,40.612425,-73.935698,4.6,2,"""""",0,4,2.64E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
114,25,201,-79.31701771,799.0654968,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",479000,303000,4150,0.586,0.672,50000,50000,40.639425,-73.889158,2.4,1,"""""",62,90,2.23E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
115,25,139,-482.5880654,508.4133049,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",517000,344000,2050,0.263,0.407,46633,50000,40.614845,-73.923262,3.1,2,"""""",34,63,2.34E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
116,15,85,-436.8026591,877.014205,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",383000,188000,1440,0,0,0,0,40.646017,-73.91939,5.8,2,"""""",0,0,1.01E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
117,15,242,-66.79461448,801.6787651,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",367000,211000,2600,0.407,0.488,50000,50000,40.639646,-73.888099,2.3,2,"""""",65,94,9859921.351,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
118,75,319,-281.6147272,476.1672297,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1561000,1073000,5600,0.362,0.488,50000,50000,40.612118,-73.906266,2.5,3,"""""",58,86,5.33E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
119,25,132,-512.1262743,674.0897842,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",483000,339000,1867,0,0,0,0,40.628856,-73.92576,4.9,2,"""""",0,0,2.24E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
120,35,215,-546.0041641,622.7940475,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",627000,440000,2225,0,0.152,0,7207,40.624518,-73.928625,4.6,2.5,"""""",0,4,2.66E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
121,35,36,-952.6334389,172.6733666,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",652000,524000,1600,0.263,0.362,46633,50000,40.586452,-73.963013,3.3,2,"""""",26,55,2.73E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
122,25,263,-39.95244705,785.7626605,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",414000,286000,2125,0.407,0.524,50000,50000,40.6383,-73.885829,2.2,2,"""""",69,98,2.05E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
123,35,99,-713.7736229,169.5161601,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",666000,520000,2264,0,0.321,0,43001,40.586185,-73.942813,4.1,1,"""""",0,23,2.77E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
124,25,298,-702.2563229,149.8279624,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",525000,362000,2306,0.321,0.471,43001,50000,40.58452,-73.941839,3.6,1,"""""",14,43,2.36E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
125,45,19,-288.8159959,447.3739797,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",848000,542000,4343,0,0.401,0,46633,40.609683,-73.906875,4,1,"""""",0,27,3.29E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
126,35,24,-951.108047,164.6680153,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",738000,576000,2000,0.263,0.362,46633,50000,40.585775,-73.962884,3.3,2,"""""",26,55,2.98E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
127,25,226,-311.0346887,876.6239885,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",445000,287000,2500,0,0,0,0,40.645984,-73.908754,6.8,2.5,"""""",0,0,2.14E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
128,25,318,-634.5005434,536.6862663,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",526000,326000,2000,0,0,0,0,40.617236,-73.936109,5.5,2,"""""",0,0,2.37E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
129,55,300,-282.3715108,458.3473415,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1008000,637000,6000,0.321,0.532,43001,50000,40.610611,-73.90633,3.4,1,"""""",22,51,3.75E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
130,65,348,-840.2156037,53.61002563,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1268000,917000,3328,0.672,0.732,50000,50000,40.576383,-73.953506,1.8,1,"""""",85,114,4.49E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
131,25,64,-336.1149693,818.8837667,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",457000,301000,2100,0,0,0,0,40.641101,-73.910875,5.7,2,"""""",0,0,2.17E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
132,25,96,-517.0098933,510.8846763,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",468000,315000,1833,0,0.209,0,43001,40.615054,-73.926173,4.3,2,"""""",0,15,2.20E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
133,25,336,-630.6575018,559.2360519,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",572000,376000,4000,0,0,0,0,40.619143,-73.935784,5.4,2,"""""",0,0,2.50E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
134,85,91,-325.4135766,395.7826244,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1620000,816000,9500,0.587,0.587,50000,50000,40.60532,-73.90997,0.3,2,"""""",144,173,5.50E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
135,35,246,-545.8149682,433.9883702,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",682000,529000,2050,0.209,0.362,43001,50000,40.608551,-73.928609,3.4,2,"""""",22,51,2.81E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
136,35,96,-744.0449659,246.4597652,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",789000,612000,2000,0.152,0.314,26470,50000,40.592692,-73.945373,3.7,2,"""""",10,39,3.12E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
137,35,152,-680.593393,503.8253045,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",621000,387000,2800,0,0,0,0,40.614457,-73.940007,5.8,2,"""""",0,0,2.64E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
138,45,191,-354.3605484,386.9850153,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",888000,550000,4000,0.754,0.754,50000,50000,40.604576,-73.912418,0.3,1,"""""",144,173,3.41E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
139,25,297,-417.5756264,776.6576081,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",442000,159000,3333,0,0,0,0,40.63753,-73.917764,4.9,2,"""""",0,0,2.13E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
140,15,105,-657.3577723,157.4430971,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",347000,191000,1870,0.321,0.471,43001,50000,40.585164,-73.938042,3.5,1,"""""",18,47,9564271.535,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
141,45,38,-254.5715391,502.8911498,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",801000,594000,2592,0.524,0.587,50000,50000,40.614378,-73.903979,1.4,2,"""""",101,130,3.16E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
142,25,44,-538.2589572,710.2616741,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",490000,375000,1800,0,0,0,0,40.631915,-73.92797,6.1,2,"""""",0,0,2.26E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
143,25,99,-10.97000106,802.4591981,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",511000,342000,4000,0.632,0.705,50000,50000,40.639712,-73.883378,2,1,"""""",77,106,2.32E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
144,35,168,-635.2809765,450.1764438,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",657000,500000,2000,0,0.209,0,43001,40.60992,-73.936175,4.2,2,"""""",0,19,2.74E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
145,35,103,-340.3364027,517.7075532,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",676000,426000,5000,0.532,0.632,50000,50000,40.615631,-73.911232,2.7,1,"""""",50,78,2.80E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
146,15,288,-112.7219177,810.9138896,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",366000,261000,2600,0.314,0.407,50000,50000,40.640427,-73.891983,3,2,"""""",38,67,9845138.86,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
147,35,85,-536.4734209,422.5538433,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",622000,472000,2167,0.263,0.407,46633,50000,40.607584,-73.927819,3.1,2,"""""",34,63,2.64E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
148,25,171,-623.6690785,492.8282931,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",529000,342000,2200,0,0,0,0,40.613527,-73.935193,4.9,2,"""""",0,0,2.38E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
149,35,54,-544.6088443,448.1544127,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",694000,498000,3000,0.152,0.263,3172,46633,40.609749,-73.928507,3.9,2,"""""",2,31,2.85E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
150,65,274,-305.7253789,428.513514,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1262000,892000,4500,0.524,0.587,50000,50000,40.608088,-73.908305,1.4,2,"""""",101,130,4.48E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
151,25,57,-272.0485098,700.1515186,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",508000,326000,2200,0.705,0.754,50000,50000,40.63106,-73.905457,1.5,1,"""""",97,126,2.32E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
152,25,139,-537.4194004,462.5096512,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",550000,386000,2500,0,0.263,0,46633,40.610963,-73.927899,4,2,"""""",0,27,2.44E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
153,15,152,-288.6859237,856.5337495,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",365000,185000,2600,0,0,0,0,40.644285,-73.906864,6.2,2,"""""",0,0,9830356.369,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
154,35,7,-683.265785,553.6192988,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",608000,453000,1600,0,0,0,0,40.618668,-73.940233,6.1,2,"""""",0,0,2.60E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
155,15,327,-142.1418792,735.933192,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",354000,223000,2000,0.362,0.449,50000,50000,40.634086,-73.894471,2.7,1.5,"""""",50,78,9667748.971,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
156,35,117,-621.0794597,563.7058049,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",681000,365000,4000,0,0,0,0,40.619521,-73.934974,5.3,2,"""""",0,0,2.81E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
157,35,152,-553.3473297,436.7671849,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",655000,499000,2000,0.152,0.314,26470,50000,40.608786,-73.929246,3.7,2,"""""",10,39,2.74E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
158,25,209,-673.0492068,179.4844187,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",567000,387000,2550,0.314,0.449,50000,50000,40.587028,-73.939369,2.8,2,"""""",46,75,2.49E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
159,25,192,-535.8940085,440.4092058,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",502000,348000,1600,0.209,0.314,43001,50000,40.609094,-73.92777,3.6,2,"""""",14,43,2.30E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
160,25,263,-432.2737824,929.3150449,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",474000,169000,2000,0,0,0,0,40.65044,-73.919007,8.4,2,"""""",0,0,2.22E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
161,15,358,-176.6464803,754.4743896,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",263000,138000,1954,0,0.401,0,46633,40.635654,-73.897389,4,1,"""""",0,27,8322542.31,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
162,55,128,-249.6406211,443.3653917,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1060000,734000,5392,0.233,0.471,26470,50000,40.609344,-73.903562,3.7,1,"""""",10,39,3.90E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
163,25,272,-27.90303356,774.9784946,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",475000,277000,2625,0.362,0.449,50000,50000,40.637388,-73.88481,2.7,2,"""""",50,78,2.22E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
164,45,137,-276.1753452,428.7027099,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",962000,663000,3750,0.321,0.471,43001,50000,40.608104,-73.905806,3.6,1,"""""",14,43,3.62E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
165,35,66,-557.0839486,480.1758178,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",617000,360000,3000,0,0.209,0,43001,40.612457,-73.929562,4.3,2,"""""",0,15,2.63E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
166,95,275,-331.9290102,497.1324997,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1855000,1361000,5000,0.362,0.488,50000,50000,40.613891,-73.910521,2.5,2.75,"""""",58,86,6.18E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
167,35,133,-696.5686213,101.8195043,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",751000,485000,2161,0.587,0.587,50000,50000,40.58046,-73.941358,0.3,2,"""""",144,173,3.01E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
168,45,285,-609.1128194,533.4344619,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",851000,513000,4000,0,0,0,0,40.616961,-73.933962,4.8,2.5,"""""",0,0,3.30E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
169,25,168,-525.8548014,594.3555397,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",475000,322000,2650,0,0,0,0,40.622113,-73.926921,4.8,2,"""""",0,0,2.22E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
170,45,156,-575.6606204,488.8788289,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",819000,619000,3250,0,0.321,0,43001,40.613193,-73.931133,4.3,1,"""""",0,15,3.21E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
171,65,141,-312.2762867,421.4777917,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1225000,905000,4817,0.754,0.754,50000,50000,40.607493,-73.908859,0.5,1,"""""",136,165,4.37E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
172,35,296,-333.8919176,441.5680307,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",646000,479000,1800,0.449,0.524,50000,50000,40.609192,-73.910687,2,2,"""""",77,106,2.71E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
173,25,261,-538.9329675,481.9850035,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",579000,401000,2533,0,0.209,0,43001,40.61261,-73.928027,4.3,2,"""""",0,15,2.52E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
174,25,81,-502.2880878,540.8722254,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",477000,292000,3000,0,0.152,0,32317,40.61759,-73.924928,4.4,2,"""""",0,12,2.23E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
175,55,298,-321.8898031,474.6773121,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1068000,679000,4975,0.586,0.672,50000,50000,40.611992,-73.909672,2.4,1,"""""",62,90,3.92E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
176,35,352,-322.7884836,577.1268886,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",621000,445000,2783,0.362,0.449,50000,50000,40.620656,-73.909748,2.6,2,"""""",54,82,2.64E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
177,55,153,-281.1062632,426.716153,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1105000,654000,4746,0.314,0.407,50000,50000,40.607936,-73.906223,3,2,"""""",38,67,4.03E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
178,35,107,-821.4260865,211.6595454,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",678000,541000,1600,0,0.209,0,43001,40.589749,-73.951917,4.1,2,"""""",0,23,2.80E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
179,35,113,-645.6039774,467.3696207,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",735000,564000,2000,0,0.152,0,32317,40.611374,-73.937048,4.4,2,"""""",0,12,2.97E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
180,15,116,-439.4514016,879.3791537,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",383000,188000,1440,0,0,0,0,40.646217,-73.919614,5.8,2,"""""",0,0,1.01E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
181,35,196,-543.3672463,454.8472175,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",630000,454000,2500,0,0.263,0,46633,40.610315,-73.928402,4,2,"""""",0,27,2.67E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
182,35,322,-654.7799783,437.5239684,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",670000,489000,2000,0,0.209,0,43001,40.60885,-73.937824,4.2,2,"""""",0,19,2.78E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
183,25,92,-545.0227104,475.3986214,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",567000,405000,2033,0,0.209,0,43001,40.612053,-73.928542,4.3,2,"""""",0,15,2.49E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
184,25,24,-419.0891935,531.9445442,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",491000,311000,2496,0.263,0.407,46633,50000,40.616835,-73.917892,3.1,2,"""""",34,63,2.27E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
185,25,204,-522.922265,566.4609701,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",531000,323000,3000,0,0,0,0,40.619754,-73.926673,4.9,2,"""""",0,0,2.38E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
186,25,218,-647.5668848,560.7259695,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",531000,387000,1350,0,0,0,0,40.619269,-73.937214,5.6,2,"""""",0,0,2.38E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
187,45,109,-257.433127,575.7079194,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",957000,623000,6000,0.314,0.449,50000,50000,40.620536,-73.904221,2.8,2,"""""",46,75,3.60E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
188,35,229,-813.6335806,231.5251143,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",715000,530000,2233,0.1835,0,0,7207,40.591429,-73.951258,4.6,1,"""""",0,4,2.91E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
189,25,39,-526.1385952,596.968808,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",475000,325000,2650,0,0,0,0,40.622334,-73.926945,4.8,2,"""""",0,0,2.22E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
